8.789000101387500763e-03
9.999999776482582092e-03
1.021999958902597427e-02
9.684000164270401001e-03
8.896999992430210114e-03
6.622000131756067276e-03
6.690999958664178848e-03
7.021999917924404144e-03
6.089000031352043152e-03
4.164999816566705704e-03
3.863000078126788139e-03
3.916999790817499161e-03
3.601999953389167786e-03
3.429000033065676689e-03
3.359999973326921463e-03
3.346000099554657936e-03
3.233999945223331451e-03
3.061000024899840355e-03
3.121000016108155251e-03
3.698999993503093719e-03
7.323999889194965363e-03
1.561999972909688950e-02
3.133000060915946960e-02
5.934000015258789062e-02
1.032000035047531128e-01
1.592999994754791260e-01
2.142000049352645874e-01
2.533000111579895020e-01
2.601999938488006592e-01
2.660999894142150879e-01
2.718000113964080811e-01
2.768000066280364990e-01
2.818000018596649170e-01
2.863000035285949707e-01
2.931999862194061279e-01
2.996999919414520264e-01
3.106000125408172607e-01
3.262000083923339844e-01
3.328000009059906006e-01
3.445999920368194580e-01
3.537999987602233887e-01
3.594999909400939941e-01
3.635999858379364014e-01
3.659999966621398926e-01
3.666000068187713623e-01
3.659000098705291748e-01
3.630999922752380371e-01
3.605999946594238281e-01
3.594999909400939941e-01
3.580999970436096191e-01
3.551999926567077637e-01
3.522999882698059082e-01
3.526999950408935547e-01
3.551000058650970459e-01
3.574999868869781494e-01
3.610000014305114746e-01
3.643999993801116943e-01
3.679000139236450195e-01
3.720999956130981445e-01
3.763000071048736572e-01
3.801999986171722412e-01
3.840000033378601074e-01
3.874999880790710449e-01
3.903999924659729004e-01
3.932000100612640381e-01
3.959000110626220703e-01
3.989000022411346436e-01
4.016000032424926758e-01
4.070999920368194580e-01
4.077999889850616455e-01
4.070000052452087402e-01
4.041999876499176025e-01
4.013999998569488525e-01
3.975000083446502686e-01
3.996999859809875488e-01
4.018999934196472168e-01
4.059999883174896240e-01
4.101999998092651367e-01
4.131999909877777100e-01
4.162999987602233887e-01
4.203999936580657959e-01
4.246000051498413086e-01
4.379999935626983643e-01
4.508999884128570557e-01
4.636000096797943115e-01
4.754000008106231689e-01
4.864000082015991211e-01
4.961999952793121338e-01
5.048000216484069824e-01
5.127000212669372559e-01
5.198000073432922363e-01
5.266000032424926758e-01
5.335000157356262207e-01
5.404000282287597656e-01
5.475000143051147461e-01
5.547000169754028320e-01
5.619000196456909180e-01
5.688999891281127930e-01
5.755000114440917969e-01
5.817999839782714844e-01
5.875999927520751953e-01
5.929999947547912598e-01
6.108000278472900391e-01
7.105000019073486328e-01
8.058999776840209961e-01
7.391999959945678711e-01
5.036000013351440430e-01
2.863000035285949707e-01
1.475999951362609863e-01
6.984999775886535645e-02
3.133999928832054138e-02
1.370000001043081284e-02
5.828999914228916168e-03
2.362000057473778725e-03
2.143000019714236259e-03
3.403000009711831808e-04
5.142000009072944522e-05
7.630000254721380770e-06
1.082000039787089918e-06
